cp	hex	char	name	category	eaw	cells	block	ghostty	used_face	packed_scale	packed_class	packed_density	packed_overflow_cells	packed_ink_width_cells	packed_raster	roomy_scale	roomy_class	roomy_density	roomy_overflow_cells	roomy_ink_width_cells	roomy_raster
28140	U+6DEC	淬	CJK UNIFIED IDEOGRAPH-6DEC	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1843	0.0000	1.7027	.rasters/4x/packed/6d/6dec.png	1.0000	wide	0.1843	0.0000	1.7027	.rasters/4x/roomy/6d/6dec.png
28141	U+6DED	淭	CJK UNIFIED IDEOGRAPH-6DED	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2291	0.0000	1.7027	.rasters/4x/packed/6d/6ded.png	1.0000	wide	0.2291	0.0000	1.7027	.rasters/4x/roomy/6d/6ded.png
28142	U+6DEE	淮	CJK UNIFIED IDEOGRAPH-6DEE	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2342	0.0000	1.6757	.rasters/4x/packed/6d/6dee.png	1.0000	wide	0.2342	0.0000	1.6757	.rasters/4x/roomy/6d/6dee.png
28143	U+6DEF	淯	CJK UNIFIED IDEOGRAPH-6DEF	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2298	0.0000	1.6757	.rasters/4x/packed/6d/6def.png	1.0000	wide	0.2298	0.0000	1.6757	.rasters/4x/roomy/6d/6def.png
28144	U+6DF0	淰	CJK UNIFIED IDEOGRAPH-6DF0	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1995	0.0000	1.6757	.rasters/4x/packed/6d/6df0.png	1.0000	wide	0.1995	0.0000	1.6757	.rasters/4x/roomy/6d/6df0.png
28145	U+6DF1	深	CJK UNIFIED IDEOGRAPH-6DF1	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2059	0.0000	1.7027	.rasters/4x/packed/6d/6df1.png	1.0000	wide	0.2059	0.0000	1.7027	.rasters/4x/roomy/6d/6df1.png
28146	U+6DF2	淲	CJK UNIFIED IDEOGRAPH-6DF2	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2232	0.0000	1.7027	.rasters/4x/packed/6d/6df2.png	1.0000	wide	0.2232	0.0000	1.7027	.rasters/4x/roomy/6d/6df2.png
28147	U+6DF3	淳	CJK UNIFIED IDEOGRAPH-6DF3	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2165	0.0000	1.7027	.rasters/4x/packed/6d/6df3.png	1.0000	wide	0.2165	0.0000	1.7027	.rasters/4x/roomy/6d/6df3.png
28148	U+6DF4	淴	CJK UNIFIED IDEOGRAPH-6DF4	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2152	0.0000	1.7027	.rasters/4x/packed/6d/6df4.png	1.0000	wide	0.2152	0.0000	1.7027	.rasters/4x/roomy/6d/6df4.png
28149	U+6DF5	淵	CJK UNIFIED IDEOGRAPH-6DF5	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2353	0.0000	1.6486	.rasters/4x/packed/6d/6df5.png	1.0000	wide	0.2353	0.0000	1.6486	.rasters/4x/roomy/6d/6df5.png
28150	U+6DF6	淶	CJK UNIFIED IDEOGRAPH-6DF6	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2063	0.0000	1.7027	.rasters/4x/packed/6d/6df6.png	1.0000	wide	0.2063	0.0000	1.7027	.rasters/4x/roomy/6d/6df6.png
28151	U+6DF7	混	CJK UNIFIED IDEOGRAPH-6DF7	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2233	0.0000	1.7027	.rasters/4x/packed/6d/6df7.png	1.0000	wide	0.2233	0.0000	1.7027	.rasters/4x/roomy/6d/6df7.png
28152	U+6DF8	淸	CJK UNIFIED IDEOGRAPH-6DF8	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2310	0.0000	1.7027	.rasters/4x/packed/6d/6df8.png	1.0000	wide	0.2310	0.0000	1.7027	.rasters/4x/roomy/6d/6df8.png
28153	U+6DF9	淹	CJK UNIFIED IDEOGRAPH-6DF9	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2281	0.0000	1.7027	.rasters/4x/packed/6d/6df9.png	1.0000	wide	0.2281	0.0000	1.7027	.rasters/4x/roomy/6d/6df9.png
28154	U+6DFA	淺	CJK UNIFIED IDEOGRAPH-6DFA	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2342	0.0000	1.6757	.rasters/4x/packed/6d/6dfa.png	1.0000	wide	0.2342	0.0000	1.6757	.rasters/4x/roomy/6d/6dfa.png
28155	U+6DFB	添	CJK UNIFIED IDEOGRAPH-6DFB	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2220	0.0000	1.7297	.rasters/4x/packed/6d/6dfb.png	1.0000	wide	0.2220	0.0000	1.7297	.rasters/4x/roomy/6d/6dfb.png
28156	U+6DFC	淼	CJK UNIFIED IDEOGRAPH-6DFC	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2327	0.0000	1.7297	.rasters/4x/packed/6d/6dfc.png	1.0000	wide	0.2327	0.0000	1.7297	.rasters/4x/roomy/6d/6dfc.png
28157	U+6DFD	淽	CJK UNIFIED IDEOGRAPH-6DFD	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1958	0.0000	1.7027	.rasters/4x/packed/6d/6dfd.png	1.0000	wide	0.1958	0.0000	1.7027	.rasters/4x/roomy/6d/6dfd.png
28158	U+6DFE	淾	CJK UNIFIED IDEOGRAPH-6DFE	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2433	0.0000	1.7027	.rasters/4x/packed/6d/6dfe.png	1.0000	wide	0.2433	0.0000	1.7027	.rasters/4x/roomy/6d/6dfe.png
28159	U+6DFF	淿	CJK UNIFIED IDEOGRAPH-6DFF	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2207	0.0000	1.6216	.rasters/4x/packed/6d/6dff.png	1.0000	wide	0.2207	0.0000	1.6216	.rasters/4x/roomy/6d/6dff.png
28160	U+6E00	渀	CJK UNIFIED IDEOGRAPH-6E00	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2179	0.0000	1.7297	.rasters/4x/packed/6e/6e00.png	1.0000	wide	0.2179	0.0000	1.7297	.rasters/4x/roomy/6e/6e00.png
28161	U+6E01	渁	CJK UNIFIED IDEOGRAPH-6E01	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2093	0.0000	1.7027	.rasters/4x/packed/6e/6e01.png	1.0000	wide	0.2093	0.0000	1.7027	.rasters/4x/roomy/6e/6e01.png
28162	U+6E02	渂	CJK UNIFIED IDEOGRAPH-6E02	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2268	0.0000	1.7027	.rasters/4x/packed/6e/6e02.png	1.0000	wide	0.2268	0.0000	1.7027	.rasters/4x/roomy/6e/6e02.png
28163	U+6E03	渃	CJK UNIFIED IDEOGRAPH-6E03	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2143	0.0000	1.6486	.rasters/4x/packed/6e/6e03.png	1.0000	wide	0.2143	0.0000	1.6486	.rasters/4x/roomy/6e/6e03.png
28164	U+6E04	渄	CJK UNIFIED IDEOGRAPH-6E04	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1938	0.0000	1.7027	.rasters/4x/packed/6e/6e04.png	1.0000	wide	0.1938	0.0000	1.7027	.rasters/4x/roomy/6e/6e04.png
28165	U+6E05	清	CJK UNIFIED IDEOGRAPH-6E05	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2310	0.0000	1.6757	.rasters/4x/packed/6e/6e05.png	1.0000	wide	0.2310	0.0000	1.6757	.rasters/4x/roomy/6e/6e05.png
28166	U+6E06	渆	CJK UNIFIED IDEOGRAPH-6E06	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2358	0.0000	1.6216	.rasters/4x/packed/6e/6e06.png	1.0000	wide	0.2358	0.0000	1.6216	.rasters/4x/roomy/6e/6e06.png
28167	U+6E07	渇	CJK UNIFIED IDEOGRAPH-6E07	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2322	0.0000	1.6486	.rasters/4x/packed/6e/6e07.png	1.0000	wide	0.2322	0.0000	1.6486	.rasters/4x/roomy/6e/6e07.png
28168	U+6E08	済	CJK UNIFIED IDEOGRAPH-6E08	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2131	0.0000	1.7027	.rasters/4x/packed/6e/6e08.png	1.0000	wide	0.2131	0.0000	1.7027	.rasters/4x/roomy/6e/6e08.png
28169	U+6E09	渉	CJK UNIFIED IDEOGRAPH-6E09	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1936	0.0000	1.7027	.rasters/4x/packed/6e/6e09.png	1.0000	wide	0.1936	0.0000	1.7027	.rasters/4x/roomy/6e/6e09.png
28170	U+6E0A	渊	CJK UNIFIED IDEOGRAPH-6E0A	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2416	0.0000	1.6486	.rasters/4x/packed/6e/6e0a.png	1.0000	wide	0.2416	0.0000	1.6486	.rasters/4x/roomy/6e/6e0a.png
28171	U+6E0B	渋	CJK UNIFIED IDEOGRAPH-6E0B	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.1835	0.0000	1.7297	.rasters/4x/packed/6e/6e0b.png	1.0000	wide	0.1835	0.0000	1.7297	.rasters/4x/roomy/6e/6e0b.png
28172	U+6E0C	渌	CJK UNIFIED IDEOGRAPH-6E0C	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2089	0.0000	1.6757	.rasters/4x/packed/6e/6e0c.png	1.0000	wide	0.2089	0.0000	1.6757	.rasters/4x/roomy/6e/6e0c.png
28173	U+6E0D	渍	CJK UNIFIED IDEOGRAPH-6E0D	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2307	0.0000	1.7027	.rasters/4x/packed/6e/6e0d.png	1.0000	wide	0.2307	0.0000	1.7027	.rasters/4x/roomy/6e/6e0d.png
28174	U+6E0E	渎	CJK UNIFIED IDEOGRAPH-6E0E	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2192	0.0000	1.7027	.rasters/4x/packed/6e/6e0e.png	1.0000	wide	0.2192	0.0000	1.7027	.rasters/4x/roomy/6e/6e0e.png
28175	U+6E0F	渏	CJK UNIFIED IDEOGRAPH-6E0F	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2114	0.0000	1.6757	.rasters/4x/packed/6e/6e0f.png	1.0000	wide	0.2114	0.0000	1.6757	.rasters/4x/roomy/6e/6e0f.png
28176	U+6E10	渐	CJK UNIFIED IDEOGRAPH-6E10	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2232	0.0000	1.7297	.rasters/4x/packed/6e/6e10.png	1.0000	wide	0.2232	0.0000	1.7297	.rasters/4x/roomy/6e/6e10.png
28177	U+6E11	渑	CJK UNIFIED IDEOGRAPH-6E11	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2318	0.0000	1.7297	.rasters/4x/packed/6e/6e11.png	1.0000	wide	0.2318	0.0000	1.7297	.rasters/4x/roomy/6e/6e11.png
28178	U+6E12	渒	CJK UNIFIED IDEOGRAPH-6E12	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2178	0.0000	1.6757	.rasters/4x/packed/6e/6e12.png	1.0000	wide	0.2178	0.0000	1.6757	.rasters/4x/roomy/6e/6e12.png
28179	U+6E13	渓	CJK UNIFIED IDEOGRAPH-6E13	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2111	0.0000	1.7027	.rasters/4x/packed/6e/6e13.png	1.0000	wide	0.2111	0.0000	1.7027	.rasters/4x/roomy/6e/6e13.png
28180	U+6E14	渔	CJK UNIFIED IDEOGRAPH-6E14	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2276	0.0000	1.7027	.rasters/4x/packed/6e/6e14.png	1.0000	wide	0.2276	0.0000	1.7027	.rasters/4x/roomy/6e/6e14.png
28181	U+6E15	渕	CJK UNIFIED IDEOGRAPH-6E15	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2203	0.0000	1.6486	.rasters/4x/packed/6e/6e15.png	1.0000	wide	0.2203	0.0000	1.6486	.rasters/4x/roomy/6e/6e15.png
28182	U+6E16	渖	CJK UNIFIED IDEOGRAPH-6E16	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2135	0.0000	1.6757	.rasters/4x/packed/6e/6e16.png	1.0000	wide	0.2135	0.0000	1.6757	.rasters/4x/roomy/6e/6e16.png
28183	U+6E17	渗	CJK UNIFIED IDEOGRAPH-6E17	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2180	0.0000	1.7297	.rasters/4x/packed/6e/6e17.png	1.0000	wide	0.2180	0.0000	1.7297	.rasters/4x/roomy/6e/6e17.png
28184	U+6E18	渘	CJK UNIFIED IDEOGRAPH-6E18	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2189	0.0000	1.7027	.rasters/4x/packed/6e/6e18.png	1.0000	wide	0.2189	0.0000	1.7027	.rasters/4x/roomy/6e/6e18.png
28185	U+6E19	渙	CJK UNIFIED IDEOGRAPH-6E19	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2210	0.0000	1.7297	.rasters/4x/packed/6e/6e19.png	1.0000	wide	0.2210	0.0000	1.7297	.rasters/4x/roomy/6e/6e19.png
28186	U+6E1A	渚	CJK UNIFIED IDEOGRAPH-6E1A	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2265	0.0000	1.6757	.rasters/4x/packed/6e/6e1a.png	1.0000	wide	0.2265	0.0000	1.6757	.rasters/4x/roomy/6e/6e1a.png
28187	U+6E1B	減	CJK UNIFIED IDEOGRAPH-6E1B	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2403	0.0000	1.7297	.rasters/4x/packed/6e/6e1b.png	1.0000	wide	0.2403	0.0000	1.7297	.rasters/4x/roomy/6e/6e1b.png
28188	U+6E1C	渜	CJK UNIFIED IDEOGRAPH-6E1C	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2290	0.0000	1.7027	.rasters/4x/packed/6e/6e1c.png	1.0000	wide	0.2290	0.0000	1.7027	.rasters/4x/roomy/6e/6e1c.png
28189	U+6E1D	渝	CJK UNIFIED IDEOGRAPH-6E1D	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2267	0.0000	1.7297	.rasters/4x/packed/6e/6e1d.png	1.0000	wide	0.2267	0.0000	1.7297	.rasters/4x/roomy/6e/6e1d.png
28190	U+6E1E	渞	CJK UNIFIED IDEOGRAPH-6E1E	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2245	0.0000	1.6486	.rasters/4x/packed/6e/6e1e.png	1.0000	wide	0.2245	0.0000	1.6486	.rasters/4x/roomy/6e/6e1e.png
28191	U+6E1F	渟	CJK UNIFIED IDEOGRAPH-6E1F	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2094	0.0000	1.6486	.rasters/4x/packed/6e/6e1f.png	1.0000	wide	0.2094	0.0000	1.6486	.rasters/4x/roomy/6e/6e1f.png
28192	U+6E20	渠	CJK UNIFIED IDEOGRAPH-6E20	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2408	0.0000	1.7297	.rasters/4x/packed/6e/6e20.png	1.0000	wide	0.2408	0.0000	1.7297	.rasters/4x/roomy/6e/6e20.png
28193	U+6E21	渡	CJK UNIFIED IDEOGRAPH-6E21	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2455	0.0000	1.7027	.rasters/4x/packed/6e/6e21.png	1.0000	wide	0.2455	0.0000	1.7027	.rasters/4x/roomy/6e/6e21.png
28194	U+6E22	渢	CJK UNIFIED IDEOGRAPH-6E22	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2479	0.0000	1.7027	.rasters/4x/packed/6e/6e22.png	1.0000	wide	0.2479	0.0000	1.7027	.rasters/4x/roomy/6e/6e22.png
28195	U+6E23	渣	CJK UNIFIED IDEOGRAPH-6E23	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2381	0.0000	1.7027	.rasters/4x/packed/6e/6e23.png	1.0000	wide	0.2381	0.0000	1.7027	.rasters/4x/roomy/6e/6e23.png
28196	U+6E24	渤	CJK UNIFIED IDEOGRAPH-6E24	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2370	0.0000	1.6486	.rasters/4x/packed/6e/6e24.png	1.0000	wide	0.2370	0.0000	1.6486	.rasters/4x/roomy/6e/6e24.png
28197	U+6E25	渥	CJK UNIFIED IDEOGRAPH-6E25	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2550	0.0000	1.7027	.rasters/4x/packed/6e/6e25.png	1.0000	wide	0.2550	0.0000	1.7027	.rasters/4x/roomy/6e/6e25.png
28198	U+6E26	渦	CJK UNIFIED IDEOGRAPH-6E26	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2381	0.0000	1.6757	.rasters/4x/packed/6e/6e26.png	1.0000	wide	0.2381	0.0000	1.6757	.rasters/4x/roomy/6e/6e26.png
28199	U+6E27	渧	CJK UNIFIED IDEOGRAPH-6E27	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2136	0.0000	1.6486	.rasters/4x/packed/6e/6e27.png	1.0000	wide	0.2136	0.0000	1.6486	.rasters/4x/roomy/6e/6e27.png
28200	U+6E28	渨	CJK UNIFIED IDEOGRAPH-6E28	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2396	0.0000	1.7027	.rasters/4x/packed/6e/6e28.png	1.0000	wide	0.2396	0.0000	1.7027	.rasters/4x/roomy/6e/6e28.png
28201	U+6E29	温	CJK UNIFIED IDEOGRAPH-6E29	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2441	0.0000	1.7027	.rasters/4x/packed/6e/6e29.png	1.0000	wide	0.2441	0.0000	1.7027	.rasters/4x/roomy/6e/6e29.png
28202	U+6E2A	渪	CJK UNIFIED IDEOGRAPH-6E2A	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2469	0.0000	1.6757	.rasters/4x/packed/6e/6e2a.png	1.0000	wide	0.2469	0.0000	1.6757	.rasters/4x/roomy/6e/6e2a.png
28203	U+6E2B	渫	CJK UNIFIED IDEOGRAPH-6E2B	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2298	0.0000	1.7027	.rasters/4x/packed/6e/6e2b.png	1.0000	wide	0.2298	0.0000	1.7027	.rasters/4x/roomy/6e/6e2b.png
28204	U+6E2C	測	CJK UNIFIED IDEOGRAPH-6E2C	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2398	0.0000	1.6486	.rasters/4x/packed/6e/6e2c.png	1.0000	wide	0.2398	0.0000	1.6486	.rasters/4x/roomy/6e/6e2c.png
28205	U+6E2D	渭	CJK UNIFIED IDEOGRAPH-6E2D	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2427	0.0000	1.6486	.rasters/4x/packed/6e/6e2d.png	1.0000	wide	0.2427	0.0000	1.6486	.rasters/4x/roomy/6e/6e2d.png
28206	U+6E2E	渮	CJK UNIFIED IDEOGRAPH-6E2E	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2094	0.0000	1.6757	.rasters/4x/packed/6e/6e2e.png	1.0000	wide	0.2094	0.0000	1.6757	.rasters/4x/roomy/6e/6e2e.png
28207	U+6E2F	港	CJK UNIFIED IDEOGRAPH-6E2F	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2381	0.0000	1.7027	.rasters/4x/packed/6e/6e2f.png	1.0000	wide	0.2381	0.0000	1.7027	.rasters/4x/roomy/6e/6e2f.png
28208	U+6E30	渰	CJK UNIFIED IDEOGRAPH-6E30	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2153	0.0000	1.7027	.rasters/4x/packed/6e/6e30.png	1.0000	wide	0.2153	0.0000	1.7027	.rasters/4x/roomy/6e/6e30.png
28209	U+6E31	渱	CJK UNIFIED IDEOGRAPH-6E31	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2311	0.0000	1.7297	.rasters/4x/packed/6e/6e31.png	1.0000	wide	0.2311	0.0000	1.7297	.rasters/4x/roomy/6e/6e31.png
28210	U+6E32	渲	CJK UNIFIED IDEOGRAPH-6E32	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2357	0.0000	1.6757	.rasters/4x/packed/6e/6e32.png	1.0000	wide	0.2357	0.0000	1.6757	.rasters/4x/roomy/6e/6e32.png
28211	U+6E33	渳	CJK UNIFIED IDEOGRAPH-6E33	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2364	0.0000	1.7027	.rasters/4x/packed/6e/6e33.png	1.0000	wide	0.2364	0.0000	1.7027	.rasters/4x/roomy/6e/6e33.png
28212	U+6E34	渴	CJK UNIFIED IDEOGRAPH-6E34	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2336	0.0000	1.6486	.rasters/4x/packed/6e/6e34.png	1.0000	wide	0.2336	0.0000	1.6486	.rasters/4x/roomy/6e/6e34.png
28213	U+6E35	渵	CJK UNIFIED IDEOGRAPH-6E35	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2364	0.0000	1.7027	.rasters/4x/packed/6e/6e35.png	1.0000	wide	0.2364	0.0000	1.7027	.rasters/4x/roomy/6e/6e35.png
28214	U+6E36	渶	CJK UNIFIED IDEOGRAPH-6E36	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2315	0.0000	1.7027	.rasters/4x/packed/6e/6e36.png	1.0000	wide	0.2315	0.0000	1.7027	.rasters/4x/roomy/6e/6e36.png
28215	U+6E37	渷	CJK UNIFIED IDEOGRAPH-6E37	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2204	0.0000	1.6757	.rasters/4x/packed/6e/6e37.png	1.0000	wide	0.2204	0.0000	1.6757	.rasters/4x/roomy/6e/6e37.png
28216	U+6E38	游	CJK UNIFIED IDEOGRAPH-6E38	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2288	0.0000	1.7297	.rasters/4x/packed/6e/6e38.png	1.0000	wide	0.2288	0.0000	1.7297	.rasters/4x/roomy/6e/6e38.png
28217	U+6E39	渹	CJK UNIFIED IDEOGRAPH-6E39	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2300	0.0000	1.6216	.rasters/4x/packed/6e/6e39.png	1.0000	wide	0.2300	0.0000	1.6216	.rasters/4x/roomy/6e/6e39.png
28218	U+6E3A	渺	CJK UNIFIED IDEOGRAPH-6E3A	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2248	0.0000	1.7297	.rasters/4x/packed/6e/6e3a.png	1.0000	wide	0.2248	0.0000	1.7297	.rasters/4x/roomy/6e/6e3a.png
28219	U+6E3B	渻	CJK UNIFIED IDEOGRAPH-6E3B	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2275	0.0000	1.7027	.rasters/4x/packed/6e/6e3b.png	1.0000	wide	0.2275	0.0000	1.7027	.rasters/4x/roomy/6e/6e3b.png
28220	U+6E3C	渼	CJK UNIFIED IDEOGRAPH-6E3C	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2219	0.0000	1.7027	.rasters/4x/packed/6e/6e3c.png	1.0000	wide	0.2219	0.0000	1.7027	.rasters/4x/roomy/6e/6e3c.png
28221	U+6E3D	渽	CJK UNIFIED IDEOGRAPH-6E3D	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2322	0.0000	1.7297	.rasters/4x/packed/6e/6e3d.png	1.0000	wide	0.2322	0.0000	1.7297	.rasters/4x/roomy/6e/6e3d.png
28222	U+6E3E	渾	CJK UNIFIED IDEOGRAPH-6E3E	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2488	0.0000	1.6757	.rasters/4x/packed/6e/6e3e.png	1.0000	wide	0.2488	0.0000	1.6757	.rasters/4x/roomy/6e/6e3e.png
28223	U+6E3F	渿	CJK UNIFIED IDEOGRAPH-6E3F	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2148	0.0000	1.6757	.rasters/4x/packed/6e/6e3f.png	1.0000	wide	0.2148	0.0000	1.6757	.rasters/4x/roomy/6e/6e3f.png
28224	U+6E40	湀	CJK UNIFIED IDEOGRAPH-6E40	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2245	0.0000	1.7297	.rasters/4x/packed/6e/6e40.png	1.0000	wide	0.2245	0.0000	1.7297	.rasters/4x/roomy/6e/6e40.png
28225	U+6E41	湁	CJK UNIFIED IDEOGRAPH-6E41	Lo	W	2	CJK Unified Ideographs	PingFang SC	PingFang SC Regular	1.0000	wide	0.2253	0.0000	1.7297	.rasters/4x/packed/6e/6e41.png	1.0000	wide	0.2253	0.0000	1.7297	.rasters/4x/roomy/6e/6e41.png
